"Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","C5","C5","C5","C5","C5","C5","C6","C6","C6","C7","C7","C7","C7","C8","C8","C9","C6","C6","C4","C4","C4","C4","C4","C3","C3","C3","C3","C2","C2","C1","1.4902081489563","-39.7437970638275","8.15454292297363","3.49506902694702","26.5139679908752","0","0","FALSE","FALSE","NA","NA","30","0","0","0","1234567","3371051","2019-09-05 14:31:20"
"Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","C5","C5","C5","C5","C5","C5","C6","C6","C6","C7","C7","C7","C7","C8","C8","C9","C6","C6","C4","C4","C4","C4","C4","C3","C3","C3","C3","C2","C2","C1","1.4902081489563","1.102942943573","8.15454292297363","3.49506902694702","26.5139679908752","0","0","FALSE","FALSE","NA","NA","30","0","0","0","1234567","3371051","2019-09-05 14:31:20"
"Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","C5","C5","C5","C5","C6","C6","C6","C6","C6","C7","C7","C7","C7","C8","C8","C9","C5","C5","C4","C3","C3","C3","C4","C4","C4","C4","C3","C2","C2","C1","1.84913206100464","-42.1987459659576","8.84494781494141","3.22340512275696","28.2562630176544","0","0","FALSE","FALSE","NA","NA","30","0","0","0","1234567","3371051","2019-09-05 14:33:49"
"Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","C5","C5","C5","C5","C6","C6","C6","C6","C6","C7","C7","C7","C7","C8","C8","C9","C5","C5","C4","C3","C3","C3","C4","C4","C4","C4","C3","C2","C2","C1","1.84913206100464","1.10470700263977","8.84494781494141","3.22340512275696","28.2562630176544","0","0","FALSE","FALSE","NA","NA","30","0","0","0","1234567","3371051","2019-09-05 14:33:49"
"Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","C5","C5","C5","C5","C5","C6","C6","C6","C7","C7","C7","C7","C6","C8","C9","C8","C4","C4","C4","C4","C4","C5","C6","C3","C3","C3","C3","C2","C2","C1","1.8734118938446","4.45437097549438","0.15001916885376","4.73274207115173","57.9222598075867","0","0","FALSE","FALSE","NA","NA","30","0","0","0","1234567","3371051","2019-09-05 14:54:11"
"Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","its not duh","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","ye","NA","NA","C5","C5","C5","C5","C6","C6","C6","C6","C6","C5","C5","C7","C7","C7","C7","C9","C8","C8","C4","C4","C4","C4","C4","C3","C3","C3","C2","C1","C2","C3","1.94814586639404","0.0149879455566406","0.141144037246704","7.71775507926941","30.3113598823547","0","0","FALSE","FALSE","NA","NA","30","0","0","0","1234567","3371051","2019-09-05 15:08:02"
"Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Like","Like","Like","Like","Like","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C6","C6","C6","C6","C5","C7","C5","C5","C5","C5","C5","C6","C7","C9","C1","C2","C3","C4","C4","C3","C3","C4","C3","C4","C2","C8","C8","C7","C4","C7","3.10556602478027","0.00999999046325684","9.2645480632782","4.09662008285522","26.8792879581451","1","0","FALSE","FALSE","NA","NA","30","0","0","0","4015131","9934319","2019-09-05 15:24:25"
"Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Like","Like","Like","Like","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1231","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","321","C6","C6","C6","C6","C6","C7","C5","C5","C5","C5","C5","C7","C7","C7","C8","C8","C9","C5","C4","C4","C4","C4","C4","C3","C3","C3","C3","C2","C2","C1","1.88212299346924","0.00999903678894043","11.1261270046234","3.54262208938599","19.2504649162292","0","0","FALSE","FALSE","NA","NA","30","0","0","0","3958566","4719057","2019-09-06 11:12:27"
"Like","Unlike","Unlike","Like","Neutral","Unlike","Neutral","Like","Like","Like","Like","Like","Neutral","Like","Like","Unlike","Like","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Neutral","Like","NA","NA","NA","NA","NA","i&rsquo;m chinese and this seems racist","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","putting everyone&rsquo;s knowledge together seems like the best way to combat such a large problem","NA","NA","NA","NA","NA","C6","C2","C2","C7","C3","C1","C3","C8","C6","C6","C7","C8","C5","C4","C5","C3","C6","C3","C7","C4","C5","C7","C5","C4","C9","C5","C5","C4","C4","C6","4.12852787971497","0.0200049877166748","114.770112991333","52.6292560100555","246.808850049973","1","0","FALSE","FALSE","NA","NA","40","0","9","6","1953229","1711423","2019-09-06 11:33:36"
"Like","Unlike","Unlike","Like","Unlike","Unlike","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Unlike","Like","Unlike","Like","Unlike","Like","Like","Like","Like","Like","Like","Like","Neutral","Like","Like","NA","NA","NA","NA","NA","Because it is.","NA","Because it is.","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C8","C5","C2","C4","C2","C1","C3","C9","C6","C7","C8","C7","C7","C5","C5","C4","C7","C3","C6","C6","C6","C5","C6","C4","C5","C4","C5","C3","C3","C4","11.3455729484558","0.00999593734741211","141.099987030029","173.45830988884","335.052669048309","0","0","FALSE","FALSE","NA","NA","34","0","4","4","7593038","2793009","2019-09-17 11:09:19"
"Neutral","Neutral","Unlike","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Like","Neutral","Like","Like","Unlike","Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Like","Neutral","Like","Like","Neutral","Like","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","people don&rsquo;t really know how to fix it","NA","NA","NA","NA","they don&rsquo;t care","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C7","C5","C3","C5","C5","C5","C5","C7","C6","C4","C4","C6","C9","C7","C5","C3","C4","C1","C3","C2","C2","C6","C3","C4","C8","C8","C6","C6","C4","C7","17.0622901916504","0.0149939060211182","203.470820903778","49.6505389213562","124.546785116196","1","0","FALSE","FALSE","NA","NA","30","0","0","0","6058757","3716519","2019-09-24 11:09:53"
"Like","Like","Neutral","Like","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Like","Like","Neutral","Neutral","Like","Like","Neutral","Like","Like","Like","Neutral","Like","Neutral","Neutral","Like","Like","Like","Like","Neutral","Neutral","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","we can do better","NA","NA","NA","NA","NA","NA","i like it","NA","NA","NA","NA","NA","NA","NA","C6","C3","C5","C4","C4","C8","C4","C7","C3","C4","C5","C7","C4","C3","C5","C9","C2","C6","C5","C6","C3","C6","C1","C2","C5","C6","C8","C7","C7","C5","10.1797330379486","0.0199999809265137","65.9550929069519","55.4825699329376","231.713350057602","3","0","FALSE","FALSE","NA","NA","30","0","1","1","9383931","9779790","2019-09-24 11:15:20"
"Neutral","Neutral","Like","Neutral","Like","Like","Unlike","Unlike","Unlike","Unlike","Unlike","Neutral","Unlike","Unlike","Unlike","Neutral","Unlike","Like","Neutral","Unlike","Neutral","Unlike","Like","Unlike","Like","Unlike","Unlike","Unlike","Neutral","Unlike","NA","NA","The United Nations body is full of a lot of hot air without substance and do nothing about real problems","NA","NA","NA","NA","NA","NA","They have done their own science on this and are expressing their view according to their findings","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C6","C6","C9","C6","C8","C8","C5","C4","C2","C1","C5","C7","C3","C3","C5","C7","C2","C7","C6","C3","C5","C4","C4","C4","C6","C3","C5","C4","C7","C5","40.0455260276794","0.0150008201599121","331.195280075073","171.950278997421","496.400985002518","2","0","FALSE","FALSE","NA","NA","31","0","1","1","2289697","3372466","2019-09-24 11:14:14"
"Like","Unlike","Unlike","Like","Neutral","Unlike","Unlike","Like","Neutral","Like","Like","Like","Like","Like","Like","Unlike","Like","Unlike","Like","Like","Like","Like","Like","Like","Like","Neutral","Like","Neutral","Neutral","Like","There is no place for a leader who ignires the facts","The science is real and cannot be denied","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C9","C1","C2","C8","C4","C2","C3","C8","C4","C7","C7","C5","C6","C6","C5","C3","C6","C3","C7","C5","C6","C6","C7","C5","C5","C4","C5","C3","C4","C4","7.79147291183472","0.0100069046020508","152.174854040146","43.6993260383606","136.88757610321","1","0","FALSE","FALSE","NA","NA","30","0","0","0","4264193","7334919","2019-09-24 11:46:02"
"Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Neutral","Unlike","Neutral","Neutral","Neutral","Neutral","Unlike","Unlike","Neutral","Unlike","Neutral","Unlike","Unlike","Neutral","Neutral","Unlike","Unlike","Neutral","Unlike","NA","NA","NA","NA","NA","NA","NA","NA","cant explain","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","cant explain","NA","C5","C4","C6","C7","C8","C8","C7","C5","C9","C7","C5","C7","C5","C3","C4","C3","C6","C4","C5","C3","C5","C3","C6","C6","C2","C2","C6","C4","C1","C4","19.8888409137726","0.00999593734741211","260.672955989838","48.4132931232452","448.131947994232","1","0","FALSE","FALSE","NA","NA","30","0","0","0","2868622","8734266","2019-09-24 11:43:06"
"Like","Like","Unlike","Neutral","Like","Neutral","Unlike","Neutral","Unlike","Neutral","Neutral","Like","Neutral","Like","Neutral","Unlike","Neutral","Neutral","Like","Like","Like","Like","Like","Neutral","Neutral","Like","Like","Unlike","Unlike","Like","NA","NA","NA","NA","NA","NA","What a stupid statement.","NA","NA","NA","NA","I saw with my own eyes.","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C5","C6","C5","C5","C5","C3","C1","C7","C4","C4","C6","C9","C4","C8","C4","C2","C3","C3","C7","C6","C8","C7","C6","C5","C4","C7","C5","C2","C3","C6","7.14094591140747","0.0150241851806641","185.501941919327","27.9838738441467","190.563321113586","1","0","FALSE","FALSE","NA","NA","35","0","0","0","4550260","0916228","2019-09-24 11:59:33"
"Unlike","Like","Like","Neutral","Like","Like","Like","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Neutral","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","NA","NA","Yes The Truth","NA","NA","NA","NA","NA","NA","NA","NA","NA","Not True","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C7","C6","C9","C6","C7","C7","C8","C6","C6","C2","C4","C3","C1","C4","C2","C7","C3","C8","C5","C3","C3","C4","C4","C5","C4","C5","C5","C5","C5","C6","4.56475400924683","0.0100040435791016","159.339802980423","20.2321870326996","185.140640974045","8","0","FALSE","FALSE","NA","NA","32","0","7","6","4848711","9794111","2019-09-24 12:18:20"
"Like","Like","Unlike","Like","Unlike","Neutral","Like","Like","Neutral","Like","Like","Like","Like","Like","Like","Unlike","Like","Unlike","Like","Like","Like","Like","Like","Like","Like","Neutral","Like","Like","Neutral","Like","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","the increase of water temperature is killing the coral on the reef","NA","NA","NA","if agriculture is thriving then the affects of climate change cant be that bad","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C7","C6","C2","C8","C3","C3","C8","C7","C4","C6","C7","C9","C6","C5","C6","C1","C7","C2","C6","C5","C4","C5","C4","C4","C5","C4","C3","C3","C5","C5","8.79966711997986","0.0149931907653809","171.134751081467","65.7447028160095","116.875473022461","2","0","FALSE","FALSE","NA","NA","30","0","0","0","4072830","0154313","2019-09-24 12:51:17"
"Like","Unlike","Unlike","Like","Unlike","Unlike","Neutral","Like","Like","Like","Like","Like","Like","Like","Like","Unlike","Like","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","because it is","because it&rsquo;s not true","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C9","C1","C2","C8","C2","C3","C3","C8","C7","C7","C7","C7","C6","C6","C6","C3","C6","C3","C6","C5","C5","C5","C5","C5","C5","C4","C4","C4","C4","C4","14.0249669551849","0.00999593734741211","156.419016838074","42.1837038993835","224.887471199036","7","0","FALSE","FALSE","NA","NA","32","0","0","0","1369069","1331007","2019-09-24 13:32:47"
"Neutral","Like","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Like","Neutral","Unlike","Neutral","Unlike","Neutral","Neutral","Like","Neutral","Like","Neutral","Neutral","Unlike","Neutral","Neutral","Unlike","Neutral","Unlike","Unlike","Neutral","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","wake up and listen","NA","NA","NA","NA","NA","NA","NA","plies need to follow the experts","C5","C5","C4","C4","C6","C3","C8","C3","C6","C6","C4","C3","C4","C2","C5","C6","C6","C5","C7","C7","C2","C1","C3","C7","C7","C5","C8","C4","C5","C9","14.6027419567108","0.0200130939483643","164.171308040619","57.1375889778137","195.319674015045","5","0","FALSE","FALSE","NA","NA","30","0","0","0","2723154","6752519","2019-09-24 13:44:34"
"Like","Unlike","Unlike","Like","Neutral","Neutral","Unlike","Like","Neutral","Neutral","Like","Like","Neutral","Like","Neutral","Unlike","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Like","Like","Like","Like","Neutral","Like","Neutral","Like","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Solar power and renewable energy are needed because we should be creating our own power and using renewable energy to save households from horrendous electricity bills and we shouldn&rsquo;t be hurting the planet any more.","Dont know enough about this.","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C8","C5","C3","C8","C5","C2","C3","C7","C6","C5","C5","C6","C6","C2","C5","C3","C5","C4","C9","C1","C4","C4","C6","C3","C6","C7","C4","C7","C4","C7","7.42778611183167","0.0150020122528076","292.771849870682","95.0598518848419","252.684949159622","1","0","FALSE","FALSE","NA","NA","30","0","1","1","1600024","6911001","2019-09-24 14:12:42"
