"Like","Like","Unlike","Unlike","Neutral","Unlike","Unlike","Like","Like","Neutral","Like","Like","Like","Like","Like","Unlike","Like","Neutral","Like","Neutral","Like","Neutral","Like","Neutral","Like","Like","Like","Unlike","Neutral","Like","NA","NA","NA","NA","Because they changed it because the planet is warming","NA","NA","Because there is bad weather for crops which is food.","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C8","C5","C5","C5","C1","C4","C4","C9","C7","C2","C6","C8","C7","C6","C6","C4","C6","C2","C7","C3","C7","C3","C6","C3","C5","C4","C5","C4","C3","C5","3.19345688819885","0.0156278610229492","107.860556125641","55.0024230480194","143.879632949829","2","0","FALSE","FALSE","NA","NA","32","1","0","0","4698003","7791007","2020-02-27 15:08:51"
"Neutral","Like","Neutral","Like","Neutral","Like","Neutral","Like","Neutral","Like","Neutral","Like","Neutral","Like","Neutral","Like","Neutral","Like","Neutral","Like","Neutral","Like","Neutral","Like","Neutral","Like","Neutral","Like","Neutral","Like","NA","It&rsquo;s not a scientist job to  say what they think is the cause. A true scientist is supposed to be completely unbiased only presenting data/discoveries. There&rsquo;s a lot of academics that don&rsquo;t deserve their phd&rsquo;s, masters or degrees. If a savant with a photographic memory passes exams with A grades everywhere truly intelligent?","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","not answering this question. because the screen greyed out twice and reset the entire survey.

The previous question I put this answer: A sceptic with ""no genuine expertise"" reminds me of people who read a book and don&rsquo;t stop to question whether what is written can be challenged with a genuine question. a.k.a these remind me of the crowd with pitchforks.","NA","C5","C9","C5","C8","C5","C8","C4","C7","C4","C7","C4","C7","C4","C7","C4","C6","C3","C6","C3","C6","C3","C6","C3","C6","C2","C5","C2","C5","C1","C5","5.50883388519287","0.0156519412994385","16.1566460132599","48.1313030719757","34.6574900150299","0","0","FALSE","FALSE","NA","NA","30","0","0","0","1180757","3971572","2020-02-27 15:15:20"
"Like","Unlike","Unlike","Like","Unlike","Unlike","Unlike","Like","Neutral","Like","Like","Like","Like","Like","Like","Unlike","Like","Unlike","Like","Like","Like","Like","Like","Like","Like","Neutral","Like","Unlike","Unlike","Like","NA","NA","NA","NA","NA","Its bizarre and does nothing to address the issues only create strange anti-nation sentiments","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","This is the basic stepping stone to make true progress again climate change impact.","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C8","C2","C2","C7","C3","C1","C3","C7","C5","C6","C7","C5","C6","C6","C8","C3","C7","C3","C9","C4","C5","C5","C5","C5","C6","C4","C6","C4","C4","C4","7.75216794013977","0.0156269073486328","151.540791034698","89.0074651241302","327.378294944763","3","0","FALSE","FALSE","NA","NA","52","0","8","6","8369390","0338377","2020-02-27 15:19:00"
"Like","Unlike","Unlike","Like","Unlike","Unlike","Neutral","Like","Like","Like","Like","Like","Like","Like","Like","Unlike","Like","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Like","Neutral","Like","Like","because we need change asap","NA","because thats absolute nonsense","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C9","C5","C1","C6","C2","C2","C3","C8","C7","C8","C7","C6","C6","C7","C7","C3","C6","C3","C5","C4","C4","C3","C4","C4","C5","C5","C6","C4","C5","C5","20.840204000473","0.0156199932098389","142.711462974548","28.6332528591156","243.028347015381","1","0","FALSE","FALSE","NA","NA","46","11","8","6","5901172","8515718","2020-02-27 15:21:23"
"Like","Like","Unlike","Unlike","Neutral","Unlike","Unlike","Like","Like","Neutral","Neutral","Like","Like","Like","Like","Unlike","Neutral","Unlike","Neutral","Like","Like","Neutral","Like","Unlike","Like","Like","Like","Unlike","Neutral","Like","NA","Climate Change is real and they need to stop pretending it isn&rsquo;t","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","They just dig up fossil fuels without blinking an eye","NA","C6","C9","C5","C5","C3","C5","C4","C6","C7","C3","C3","C7","C6","C6","C6","C4","C3","C4","C2","C7","C8","C2","C8","C4","C7","C5","C5","C4","C1","C5","11.482589006424","0.0156319141387939","149.709016084671","97.3150291442871","324.802403926849","4","0","TRUE","FALSE","NA","NA","38","0","1","1","8738509","1771055","2020-02-27 15:24:16"
"Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Neutral","Neutral","Neutral","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","none","NA","NA","NA","NA","NA","NA","NA","NA","nonw","NA","NA","C6","C5","C4","C6","C3","C2","C7","C7","C8","C5","C6","C4","C4","C6","C5","C3","C4","C6","C1","C2","C3","C3","C4","C5","C5","C5","C8","C9","C7","C7","3.32365798950195","0.0156650543212891","25.4257249832153","12.9131109714508","119.0157289505","0","1","FALSE","FALSE","NA","NA","30","0","0","0","6113256","4736026","2020-02-27 15:32:04"
"Like","Unlike","Unlike","Like","Unlike","Unlike","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Unlike","Like","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","NA","It&rsquo;s just a patently absurd statement.","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Well it&rsquo;s the greatest threat to human civilisation and the planet as a whole so those who ignore the problem should not be allowed to have any say in addressing the problem or even anything to do with anything that requires they not be utter morons.","NA","NA","NA","NA","NA","NA","NA","NA","C7","C1","C2","C7","C2","C3","C3","C4","C6","C7","C5","C4","C6","C8","C6","C3","C4","C3","C8","C7","C6","C9","C6","C5","C5","C5","C5","C4","C4","C5","29.7791850566864","0.0156288146972656","263.681011915207","97.4520080089569","283.962272167206","2","0","FALSE","FALSE","NA","NA","41","0","2","1","2355798","2912739","2020-02-27 15:23:59"
"Like","Like","Unlike","Like","Like","Unlike","Unlike","Neutral","Like","Neutral","Like","Like","Like","Neutral","Like","Neutral","Neutral","Neutral","Like","Like","Unlike","Like","Like","Like","Neutral","Unlike","Like","Neutral","Like","Like","NA","NA","NA","Because they have no resources","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Because then they can&rsquo;t do anythign","NA","NA","NA","NA","NA","NA","C7","C8","C2","C9","C7","C5","C3","C5","C7","C3","C6","C8","C6","C4","C5","C5","C4","C4","C6","C2","C3","C5","C7","C1","C4","C3","C6","C4","C6","C5","4.25058007240295","0.0156040191650391","107.521154880524","19.1060490608215","74.0900480747223","2","1","FALSE","FALSE","NA","NA","30","0","1","1","8678749","1756694","2020-02-27 15:46:20"
"Neutral","Like","Like","Like","Like","Like","Unlike","Unlike","Like","Like","Like","Like","Like","Like","Like","Neutral","Like","Like","Like","Like","Like","Neutral","Like","Like","Like","Like","Like","Unlike","Neutral","Like","NA","NA","because there are too many activities going on in the united nations that could lead to a change in climate ","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","its most unlikely my point because a drastic change in climate would affect all employees in oil and gas company which would result to affecting the effectiveness of the company ","NA","C3","C8","C9","C8","C7","C7","C2","C5","C7","C7","C6","C6","C6","C6","C6","C4","C3","C5","C5","C3","C3","C4","C4","C4","C5","C5","C2","C4","C1","C5","10.297670841217","0.0156090259552002","292.277081012726","401.301359891891","511.355523109436","5","0","FALSE","FALSE","NA","NA","48","0","7","6","4196626","4596262","2020-02-27 15:41:27"
"Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","looks great","NA","NA","NA","NA","NA","NA","NA","NA","NA","none","C7","C7","C8","C8","C6","C6","C7","C7","C6","C6","C6","C5","C5","C5","C5","C4","C4","C5","C5","C9","C3","C3","C3","C3","C4","C4","C4","C2","C2","C1","4.80555605888367","0.0156261920928955","31.1046550273895","11.9941568374634","85.6012270450592","10","1","FALSE","FALSE","NA","NA","30","0","2","2","3145011","9993001","2020-02-27 16:05:59"
"Like","Like","Like","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Neutral","Neutral","Like","Like","Like","Like","Like","Neutral","Like","Neutral","Like","Like","Like","Like","Like","Like","it is important","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","nothing","NA","NA","NA","NA","NA","NA","C9","C8","C8","C3","C7","C7","C7","C7","C6","C6","C6","C6","C6","C5","C3","C2","C5","C5","C5","C5","C5","C2","C4","C1","C4","C4","C4","C4","C3","C3","3.33565807342529","0.015625","56.224848985672","14.5719079971313","107.052786827087","0","1","FALSE","FALSE","NA","NA","31","0","0","0","6417716","4136111","2020-02-27 16:32:07"
"Like","Unlike","Unlike","Like","Unlike","Unlike","Neutral","Like","Like","Like","Like","Like","Like","Like","Like","Unlike","Like","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Not voting to combat climate change, will mean that nothing will change.","NA","I don&rsquo;t believe in ridiculous conspiracy theories.","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C9","C2","C1","C6","C2","C3","C3","C4","C7","C6","C4","C8","C8","C5","C7","C3","C6","C3","C6","C7","C5","C5","C5","C7","C5","C4","C5","C4","C6","C4","4.89298391342163","0","144.716877937317","58.5292680263519","423.973930120468","1","0","FALSE","FALSE","NA","NA","57","0","7","5","9703995","5719198","2020-02-27 16:41:48"
"Like","Neutral","Unlike","Neutral","Like","Unlike","Like","Like","Like","Neutral","Like","Like","Like","Like","Like","Neutral","Like","Unlike","Like","Neutral","Neutral","Like","Like","Like","Like","Like","Like","Like","Neutral","Like","NA","NA","NA","NA","NA","i just dont buy it, climate change is a world wide problem. Some countries may controbute more than others but it affects us all","NA","NA","NA","NA","NA","NA","NA","they&rsquo;re denying climate change in bad faith and they&rsquo;re only in it for profits and payouts from large corps","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C7","C4","C2","C4","C8","C1","C6","C8","C5","C4","C6","C6","C5","C9","C5","C3","C6","C2","C6","C3","C4","C7","C7","C5","C7","C5","C4","C5","C3","C3","3.78933787345886","0.0156440734863281","63.7121889591217","66.3020658493042","152.040017127991","2","0","FALSE","FALSE","NA","NA","33","0","6","6","5468544","6735055","2020-02-27 16:49:55"
"Neutral","Like","Like","Like","Neutral","Unlike","Like","Like","Like","Neutral","Like","Neutral","Unlike","Unlike","Unlike","Like","Like","Like","Unlike","Like","Like","Like","Neutral","Unlike","Like","Unlike","Unlike","Unlike","Like","Like","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","I don&rsquo;t really like seeing climate change on social media becuase I go on there to distract myself","NA","The world is going to end  because of climate change","NA","NA","C4","C6","C2","C7","C8","C6","C7","C5","C6","C3","C4","C4","C7","C6","C6","C5","C3","C5","C4","C8","C4","C2","C3","C5","C7","C1","C5","C9","C3","C5","12.2876930236816","0.0156059265136719","70.2222929000854","91.7156701087952","132.245838880539","1","1","FALSE","TRUE","NA","NA","37","0","1","1","5799902","8391093","2020-02-27 16:57:43"
"Like","Unlike","Unlike","Neutral","Neutral","Unlike","Neutral","Like","Neutral","Like","Like","Like","Like","Like","Neutral","Unlike","Neutral","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Like","Neutral","Neutral","Like","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","I did take those views previously","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","I did take those views previously","C7","C7","C2","C3","C4","C2","C4","C7","C4","C6","C6","C8","C8","C7","C4","C3","C4","C1","C6","C5","C5","C5","C5","C5","C5","C6","C6","C3","C3","C9","13.0237290859222","0.0156261920928955","154.304441928864","25.7693889141083","126.321393966675","2","0","FALSE","FALSE","NA","NA","32","0","6","6","8398501","9791057","2020-02-27 17:05:04"
"Like","Neutral","Like","Like","Like","Unlike","Unlike","Like","Like","Like","Unlike","Unlike","Like","Like","Like","Unlike","Like","Neutral","Like","Like","Like","Unlike","Like","Like","Like","Neutral","Like","Like","Unlike","Like","they have the abilty to do big","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","it just contradicts itself","NA","NA","NA","NA","NA","NA","C9","C3","C5","C7","C8","C2","C2","C8","C6","C7","C5","C5","C7","C7","C6","C3","C6","C4","C6","C6","C4","C4","C5","C1","C3","C3","C4","C4","C5","C5","328.815158128738","0.0156290531158447","155.346159934998","42.3689429759979","95.1882848739624","1","1","FALSE","TRUE","NA","NA","30","0","1","1","5298426","4795263","2020-02-27 17:16:57"
"Neutral","Neutral","Unlike","Neutral","Neutral","Unlike","Neutral","Neutral","Unlike","Neutral","Neutral","Unlike","Neutral","Neutral","Neutral","Unlike","Neutral","Unlike","Neutral","Neutral","Neutral","Unlike","Neutral","Neutral","Unlike","Neutral","Neutral","Neutral","Neutral","Unlike","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","they care only their corporate comrades","NA","NA","NA","NA","they only care about money","NA","C4","C5","C3","C4","C4","C4","C3","C5","C5","C5","C6","C4","C7","C3","C7","C5","C2","C6","C7","C8","C3","C7","C2","C1","C5","C6","C6","C8","C9","C6","7.26787686347961","0.0156228542327881","42.4121990203857","46.709498167038","34.1590709686279","1","0","TRUE","FALSE","NA","NA","31","1","0","0","4348526","4796052","2020-02-27 17:30:51"
"Like","Like","Unlike","Neutral","Unlike","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Like","Neutral","Like","Neutral","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Unlike","Like","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","its recking the reef","NA","NA","NA","NA","NA","&rsquo;&rsquo;&rsquo;not doing a good job","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C8","C4","C2","C3","C3","C3","C8","C7","C7","C6","C7","C9","C6","C6","C6","C2","C7","C1","C6","C5","C5","C5","C5","C5","C5","C4","C4","C4","C3","C4","4.85106301307678","0.0156049728393555","129.854336977005","31.2545669078827","96.6380779743195","4","0","FALSE","FALSE","NA","NA","30","0","0","0","0897998","2190919","2020-02-27 17:50:29"
"Unlike","Like","Neutral","Neutral","Neutral","Unlike","Neutral","Like","Neutral","Neutral","Like","Neutral","Like","Neutral","Like","Neutral","Like","Unlike","Neutral","Like","Unlike","Neutral","Like","Unlike","Neutral","Like","Like","Neutral","Neutral","Like","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","new","NA","NA","NA","NA","free","NA","NA","NA","NA","NA","NA","NA","NA","NA","C4","C5","C5","C4","C2","C5","C2","C6","C4","C5","C7","C6","C4","C7","C5","C1","C3","C6","C3","C3","C9","C4","C8","C3","C7","C8","C7","C6","C5","C6","3.09123301506042","0.0267488956451416","78.6738531589508","169.070053100586","36.1737728118896","0","1","FALSE","FALSE","NA","NA","30","0","0","0","5234899","1375641","2020-02-27 18:04:50"
"Like","Neutral","Like","Neutral","Unlike","Neutral","Like","Neutral","Unlike","Neutral","Like","Neutral","Unlike","Neutral","Like","Neutral","Unlike","Neutral","Like","Neutral","Unlike","Neutral","Like","Neutral","Unlike","Neutral","Like","Neutral","Unlike","Neutral","NA","NA","NA","NA","wadawdwadaw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","dawdawdawdawdaw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C5","C4","C6","C4","C9","C6","C4","C4","C5","C6","C3","C4","C5","C6","C2","C7","C5","C3","C1","C3","C5","C3","C7","C7","C5","C7","C8","C8","C6","C2","4.94353795051575","0.0156140327453613","21.4458749294281","3.85362195968628","29.6976261138916","0","2","FALSE","TRUE","NA","NA","30","0","0","0","9879975","5359714","2020-02-27 18:24:53"
"Neutral","Unlike","Unlike","Neutral","Unlike","Unlike","Like","Like","Like","Like","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Like","Unlike","Like","Neutral","Like","Like","Like","Like","Neutral","Neutral","Like","Neutral","NA","NA","Not sure why there is such a thing as a hoax towards climate change since there is no benefit from the lie except to continue the monopoly of oil,gas and coal. It has more benefits to tackle ways of climate change even when it is a hoax since it helps to better the earth and its atmosphere.","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Typical problem would be what could assist in keeping the way of life mostly the same without too much compromising and tackling ways to provide energy which everyone depends on would help.","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C4","C6","C1","C5","C2","C2","C7","C8","C7","C6","C3","C8","C4","C4","C5","C5","C5","C3","C9","C4","C6","C4","C6","C7","C6","C7","C3","C3","C5","C5","315.245125055313","0.0156261920928955","143.625643968582","293.920187950134","215.215205907822","2","0","FALSE","FALSE","NA","NA","40","0","6","5","1195853","7991089","2020-02-27 18:26:01"
"Like","Like","Unlike","Like","Neutral","Unlike","Unlike","Like","Neutral","Unlike","Like","Like","Like","Neutral","Like","Unlike","Like","Unlike","Like","Like","Like","Neutral","Like","Like","Like","Like","Like","Neutral","Like","Like","NA","NA","NA","NA","NA","NA","It is completely non-sense how the farts produced by cows cause more climate change than human activity considering that human activity involves the use of non-renewable energy sources, pollution, greenhouse gases, overpopulation, and several other environmental impacts.","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Adopting renewable is what I strongly believe we need to take into utmost consideration as to reduce the impacts of climate change.","NA","NA","NA","NA","NA","NA","NA","C7","C6","C2","C5","C3","C2","C1","C7","C4","C3","C6","C6","C7","C4","C6","C3","C5","C3","C7","C6","C8","C4","C9","C4","C8","C5","C5","C4","C5","C5","11.2296600341797","0.0155680179595947","630.630965948105","392.437948942184","228.087732076645","4","0","TRUE","FALSE","NA","NA","42","1","8","6","3099626","4399213","2020-02-27 18:41:37"
"Unlike","Like","Like","Neutral","Like","Neutral","Like","Neutral","Unlike","Neutral","Like","Neutral","Unlike","Neutral","Like","Neutral","Unlike","Neutral","Like","Neutral","Unlike","Neutral","Like","Neutral","Like","Neutral","Like","Neutral","Like","Neutral","NA","NA","NA","NA","Yes","NA","NA","NA","NA","NA","NA","NA","NA","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C7","C8","C2","C5","C9","C5","C8","C5","C6","C4","C7","C4","C5","C1","C6","C4","C5","C4","C6","C4","C5","C3","C7","C3","C6","C3","C7","C3","C6","C2","6.19001007080078","0.0177650451660156","32.0434818267822","13.1408059597015","96.9146151542664","4","0","FALSE","FALSE","NA","NA","30","0","2","2","3513570","0737552","2020-02-27 19:26:10"
"Like","Neutral","Unlike","Like","Neutral","Unlike","Like","Like","Like","Like","Like","Like","Like","Neutral","Neutral","Unlike","Neutral","Neutral","Like","Neutral","Like","Unlike","Neutral","Neutral","Like","Neutral","Like","Like","Neutral","Like","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Coral bleaching is a direct cause of climate change and is why it is affected by it.","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Because they do care, it is just not easy to make money.","NA","C7","C4","C2","C7","C4","C3","C6","C5","C8","C6","C7","C9","C7","C5","C5","C2","C4","C5","C8","C4","C6","C3","C4","C3","C5","C3","C6","C6","C1","C5","6.71673583984375","0.0156240463256836","83.1844260692596","59.564581155777","100.956065893173","3","0","FALSE","FALSE","NA","NA","30","0","0","0","3987266","4179229","2020-02-27 19:33:29"
"Neutral","Neutral","Unlike","Unlike","Neutral","Unlike","Unlike","Neutral","Neutral","Neutral","Like","Like","Neutral","Neutral","Neutral","Unlike","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Unlike","Neutral","Unlike","Neutral","Neutral","NA","NA","the thought that there is some kind of man made climate change being a hoax is completely ridicuous","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","the aim of these companies is to profit as much as possible ","NA","C5","C3","C1","C5","C5","C2","C4","C6","C6","C6","C7","C7","C5","C4","C5","C4","C6","C4","C5","C6","C7","C7","C4","C3","C8","C3","C8","C3","C9","C2","26.6945550441742","0","2209.04865503311","269.328524112701","249.54753780365","6","0","FALSE","FALSE","NA","NA","41","0","0","0","1651227","3511845","2020-02-27 19:02:57"
"Neutral","Like","Neutral","Neutral","Like","Like","Neutral","Like","Like","Neutral","Neutral","Like","Like","Neutral","Like","Neutral","Neutral","Like","Neutral","Like","Neutral","Neutral","Like","Like","Like","Neutral","Neutral","Like","Like","Neutral","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","yes","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","yes","NA","C4","C6","C3","C2","C5","C6","C3","C7","C7","C4","C4","C6","C8","C3","C7","C1","C2","C5","C5","C5","C3","C5","C6","C7","C8","C6","C4","C4","C9","C5","7.82669520378113","0.0156259536743164","39.1355488300323","17.1658589839935","123.342203140259","1","0","FALSE","FALSE","NA","NA","30","0","0","0","4637420","0176266","2020-02-27 19:47:28"
"Neutral","Unlike","Unlike","Neutral","Unlike","Unlike","Unlike","Like","Neutral","Neutral","Unlike","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Unlike","Unlike","Neutral","Neutral","NA","NA","NA","NA","NA","NA","NA","Faggot
","NA","NA","NA","Nigger","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C3","C2","C5","C8","C4","C3","C6","C1","C8","C7","C2","C9","C7","C7","C7","C6","C6","C6","C6","C5","C5","C5","C5","C5","C4","C4","C3","C3","C4","C4","7.16480088233948","0.015606164932251","62.2666711807251","12.7452819347382","92.1631479263306","2","1","FALSE","FALSE","NA","NA","31","0","0","0","2381294","6572286","2020-02-27 19:53:30"
"Like","Like","Neutral","Like","Unlike","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","NA","NA","that a lie, it&rsquo; not a exclussive responsible of UN","NA","NA","NA","they produce methane","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C6","C6","C1","C7","C2","C2","C9","C8","C7","C7","C8","C7","C6","C6","C6","C5","C5","C5","C5","C5","C5","C4","C4","C4","C4","C4","C3","C3","C3","C3","11.321545124054","0.0312662124633789","111.981986045837","69.3712069988251","242.227497816086","2","1","FALSE","FALSE","NA","NA","37","0","0","0","5358690","0715467","2020-02-27 19:56:06"
"Like","Neutral","Like","Neutral","Unlike","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Like","Like","Like","Like","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Its important","We should be addressing the issue","NA","NA","NA","NA","C6","C7","C4","C8","C6","C6","C5","C5","C4","C3","C7","C4","C3","C4","C5","C6","C7","C5","C7","C6","C5","C4","C3","C2","C1","C9","C8","C3","C2","C5","4.12835717201233","0.0156071186065674","17.2671167850494","97.4091827869415","63.2506232261658","2","0","FALSE","FALSE","NA","NA","30","0","0","0","2174170","0358713","2020-02-27 20:44:16"
"Like","Neutral","Unlike","Like","Unlike","Unlike","Neutral","Like","Like","Like","Like","Like","Like","Like","Like","Unlike","Like","Unlike","Like","Neutral","Like","Neutral","Like","Like","Like","Like","Like","Neutral","Like","Like","We need leaders that take science seriously because our entire future lays in science","NA","This is just tin foil ridiculousness. ","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C9","C4","C1","C8","C3","C2","C4","C7","C6","C6","C8","C7","C5","C7","C6","C3","C6","C3","C7","C4","C5","C2","C4","C5","C5","C5","C5","C3","C6","C4","50.643100976944","0.0156278610229492","805.468804121017","66.9103050231934","655.280389070511","1","0","FALSE","FALSE","NA","NA","40","0","0","0","6564089","1336002","2020-02-27 20:44:16"
"Like","Like","Like","Like","Like","Like","Neutral","Neutral","Like","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Like","Like","Like","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Like","Like","Like","Like","Like","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","very nice","nice","NA","NA","NA","NA","NA","NA","NA","NA","C6","C7","C6","C5","C5","C5","C2","C2","C5","C5","C8","C6","C4","C6","C7","C7","C5","C4","C3","C4","C1","C9","C4","C3","C3","C3","C4","C6","C7","C8","9.23826718330383","0.0312619209289551","14.1954410076141","12.614629983902","63.798271894455","0","0","FALSE","FALSE","NA","NA","32","0","1","1","8059756","4318517","2020-02-27 21:21:57"
"Unlike","Unlike","Like","Unlike","Neutral","Neutral","Neutral","Unlike","Unlike","Neutral","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Like","Unlike","Neutral","Neutral","Unlike","Unlike","Neutral","Unlike","Unlike","Unlike","Unlike","Neutral","Unlike","NA","NA","i dont care about climate change","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","i dont care about climate change","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C8","C7","C9","C7","C5","C6","C4","C7","C5","C5","C6","C6","C6","C5","C4","C1","C2","C8","C2","C5","C3","C3","C5","C4","C6","C7","C4","C4","C3","C3","10.155965089798","0.0156049728393555","230.532930850983","56.3329169750214","97.5955851078033","2","0","FALSE","FALSE","NA","NA","31","0","1","1","5509587","3315059","2020-02-27 22:01:33"
